Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT
CAPI013,Diploma in 2D Animation & Visual Development,"30,347",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/2d-animation--visual-development-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in 3D Animation for Film and Games,"34,121",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/3d-animation-for-film-and-games-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in 3D Animation for Film and Games,"34,121",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Film, Cinematography, Interactive Media, Multimedia",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/3d-animation-for-film-and-games-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Indigenous Independent Digital Filmmaking,"23,193",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Film, Cinematography, Interactive Media, Multimedia",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/indigenous-independent-digital-filmmaking-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Certificate in Documentary,"27,683",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Film, Cinematography, Interactive Media, Multimedia",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/documentary-certificate/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Associate of Arts in English,"19,504",135,"Jan, May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12: 2 academic courses minimum average 60% with no individual course lower than 60%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,English,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/associate-of-arts-degree---english/,North Vancouver,"Sep: 3 Aug, Jan: NULL,May: NULL",,,,,,,110,,
CAPI013,Associate of Arts in Creative Writing,"19,504",135,"Jan, May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12: 2 academic courses minimum average 60% with no individual course lower than 60%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Creative Writing,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/associate-of-arts-degree---creative-writing/,North Vancouver,"Sep: 3 Aug, Jan: NULL,May: NULL",,,,,,,110,,
CAPI013,Associate of Arts in Psychology,"19,504",135,"Jan, May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12: 2 academic courses minimum average 60% with no individual course lower than 60%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/associate-of-arts-degree---psychology/,North Vancouver,"Sep: 3 Aug, Jan: NULL,May: NULL",,,,,,,110,,
CAPI013,Diploma in Acting for Stage and Screen,"22,793",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,36 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/acting-for-stage-and-screen-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Arts and Entertainment Management,"18,718",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/arts-and-entertainment-management-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Certificate in Advanced Arts and Entertainment Management,"23,664",135,May,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Atleast 1.5 years of verified experience in the arts and entertainment industry required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Arts,12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/advanced-arts--entertainment-management-certificate/,North Vancouver,May: NULL,,,,,,,110,,
CAPI013,Bachelor of Performing Arts,"22,948.42",135,Sep,Undergraduate,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,"Theatre,Drama",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-performing-arts-degree/,North Vancouver,Sep: 31 Mar,,,,,,,110,,
CAPI013,Diploma in Acting for Stage and Screen,"22,793",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Theatre,Drama",36 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/acting-for-stage-and-screen-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Arts and Entertainment Management,"18,718",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Theatre,Drama",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/arts-and-entertainment-management-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Costuming for Stage and Screen,"29,219",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Theatre,Drama",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/costuming-for-stage-and-screen-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Technical Theatre,"22,429",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,"Theatre,Drama",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/technical-theatre-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Certificate in Conducting in Music,"14,270",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 or Bachelors with 60% overall in Music or Education field is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Music,12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/conducting-in-music-certificate/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Music,"24,820",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Music,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/music-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Music - Music Therapy Course Stream,"23,536",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Music,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/music-diploma---music-therapy-course-stream/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Music Therapy,"25,301",135,Sep,Undergraduate,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Music,54 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-music-therapy-degree/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Musical Theatre,"24,962",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Music,36 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/musical-theatre-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Music in Jazz Studies - Performance/Composition,"26,871",135,Sep,Undergraduate,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Music,48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-music-in-jazz-studies---performancecomposition/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Music in Jazz Studies - Education,"26,871",135,Sep,Undergraduate,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Music,48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-music-in-jazz-studies---education/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Design in Visual Communication,"26,180",135,Sep,Undergraduate,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Visual Arts,48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-design-in-visual-communication/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Motion Picture Arts,"30,760",135,Sep,Undergraduate,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Visual Arts,48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-motion-picture-arts-degree/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in 2D Animation & Visual Development,"30,347",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required. Portfolio required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Visual Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/2d-animation--visual-development-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Diploma in Digital Visual Effects,"34,855",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,Arts,Visual Arts,24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/digital-visual-effects-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Bachelor of Arts in Interdisciplinary Studies (formerly Bachelor of Arts in Liberal Studies),"19,653",135,"Jan, May, Sep",Undergraduate,Grade 12: 2 academic courses minimum average 70% with no individual course lower than 60%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,Arts,Liberal Arts and Studies,48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-arts-with-a-major-in-interdisciplinary-studies/,North Vancouver,"Sep: 3 Aug, Jan: NULL,May: NULL",,,,This program was formerly titled as 'Bachelor of Arts in Liberal Studies'.,,,110,,
CAPI013,Diploma in Accounting Assistant,"18,570",135,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required with Math score of minimum 50%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/accounting-assistant-diploma/,North Vancouver,Sep: 3 Aug,,,,,,,110,,
CAPI013,Certificate in Accounting Assistant,"18,570",135,"Sep, Jan",UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required with Math score of minimum 50%.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/accounting-assistant-certificate/,"North Vancouver, Sunshine Coast","Sep: 3 Aug, Jan: NULL",,,,,,,110,,
CAPI013,Graduate Diploma in International Management,"24,435",135,Sep,PG Diploma/Certificate,Bachelors with 65% overall in Business or Tourism Management background is required. A phone or Skype interview will be conducted,,,,,,6,6,6,6,,,83,6.5,,,,,56,PG Diploma/Certificate,"Commerce, Business and Admistration",International Business,12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/international-management-graduate-diploma/,North Vancouver,Sep: 3 Aug,,,0 - 6,,,,110,,
CAPI013,Bachelor of Business Administration,"18,210",135,"Jan, May, Sep",Undergraduate,Grade 12 with 60% overall and Mathematics with 50% is required.  If no Maths then one of the following equivalent (min. average 70% w/ no individual course lower than 65%):  Economics 12 + Accountancy 12 or  Business Studies 12 + Accountancy 12.,,,,,,6,6,6,6,,,83,6.5,,,,,56,Undergraduate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",48 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/bachelor-of-business-administration-degree/,North Vancouver,"Sep: 3 Aug, Jan: 7 Dec, May: NULL",,,,,,,110,,
CAPI013,Diploma in Business Administration,"18,210",135,"Jan, May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required with Math score of minimum 50%.  If no Maths then one of the following equivalent (min. average 70% w/ no individual course lower than 65%):  Economics 12 + Accountancy 12 or  Business Studies 12 + Accountancy 12.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/business-administration-diploma/,North Vancouver,"Sep: 3 Aug, Jan: 7 Dec,May: NULL",,,,,,,110,,
CAPI013,Certificate in Business Administration,"10,926",135,"Jan, May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required with Math score of minimum 50%.  If no Maths then one of the following equivalent (min. average 70% w/ no individual course lower than 65%):  Economics 12 + Accountancy 12 or  Business Studies 12 + Accountancy 12.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/business-administration-certificate/,"North Vancouver, Sunshine Coast","Sep: 3 Aug, Jan: 7 Dec, May: NULL",,,,,,,110,,
CAPI013,Certificate in Advanced Business Administration,"21,325",135,"Sep, May",UG Diploma/Certificate/Associate Degree,Grade 12 with 60% overall is required with Math score of minimum 50%.  If no Maths then one of the following equivalent (min. average 70% w/ no individual course lower than 65%):  Economics 12 + Accountancy 12 or  Business Studies 12 + Accountancy 12.,,,,,,6,6,6,6,,,83,6.5,,,,,56,UG Diploma/Certificate/Associate Degree,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/advanced-business-administration-certificate/,North Vancouver,"Sep: 3 Aug, May: NULL",,,,,,,110,,
CAPI013,Post Baccalaureate Diploma in North American Business Management,"26,405",135,"Jan, Sep",PG Diploma/Certificate,Bachelors degree in relevent field with 65% overall is required. Resume and Letter of Intent are mandatory.,,,,,,6,6,6,6,,,83,6.5,,,,,56,PG Diploma/Certificate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",12 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/north-american-business-management-post-baccalaureate-diploma/,North Vancouver,"Sep: 3 Aug, Jan: 7 Dec",,,0 - 6,,,,110,,
CAPI013,Post Baccalaureate Diploma in North American Business Management Applied,"26,405",135,"Jan, Sep",PG Diploma/Certificate,Bachelors degree in relevent field with 65% overall is required. Resume and Letter of Intent are mandatory.,,,,,,6,6,6,6,,,83,6.5,,,,,56,PG Diploma/Certificate,"Commerce, Business and Admistration","Business Management, Business Administration, Entrepreneurship, Innovation, Operations, Project Management, Event Management, Organizational Management, Health Management",24 Months,British Columbia,English,,https://www.capilanou.ca/programs--courses/program-profiles/north-american-business-management-post-baccalaureate-diploma/,North Vancouver,"Sep: 3 Aug, Jan: 7 Dec",,,0 - 6,,,,110,,
